GMT	Lokální čas	RTISZDef.Prefix	RTISZDef.Suffix	KOTEL_SkupRiz	KOTEL_Pdg	KOTEL_Pdgnt	KOTEL_RRPR	KOTEL_RRSR	KOTEL_RRSRP	KOTEL_RRSRM	KOTEL_CmaxDO	KOTEL_CmaxNorm	KOTEL_nP	KOTEL_SRVreq	KOTEL_SRUreq	KOTEL_Pjm	KOTEL_Pmaxtech	KOTEL_Pmintech	KOTEL_Cmaxtech	KOTEL_CostA	KOTEL_CostB	KOTEL_CostC	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_vsA	KOTEL_vsB	KOTEL_PdgMin1	KOTEL_PdgMin2	KOTEL_PdgMin3	KOTEL_PdgMin4	KOTEL_PdgMin5	KOTEL_PdgMin6	KOTEL_PdgMin7	KOTEL_PdgMax1	KOTEL_PdgMax2	KOTEL_PdgMax3	KOTEL_PdgMax4	KOTEL_PdgMax5	KOTEL_PdgMax6	KOTEL_PdgMax7	KOTEL_TORPnt	KOTEL_TORMnt	KOTEL_PmaxtechPR	KOTEL_PmintechPR	KOTEL_CostAnt	KOTEL_CostBnt	KOTEL_CostCnt	KOTEL_BsSE	KOTEL_BsPpS	KOTEL_TGinfo	KOTEL_RZMZ5P	KOTEL_AMZ5P	KOTEL_NMZ5P	KOTEL_RZMZ15P	KOTEL_RZMZ15M	KOTEL_PlynDG	KOTEL_PlynMax24	KOTEL_PlynMax	KOTEL_Pminabs	KOTEL_Pmaxabs	KOTEL_RZRRPP1c	KOTEL_RZRRPP2c	KOTEL_RZRRPP3c	KOTEL_RZRRPP4c	KOTEL_RZRRPM1c	KOTEL_RZRRPM2c	KOTEL_RZRRPM3c	KOTEL_RZRRPM4c	KOTEL_PNZ	KOTEL_RRPR1r	KOTEL_RRPR2r	KOTEL_RRPR3r	KOTEL_RRPR4r	KOTEL_RRPR5r	KOTEL_RRPR6r
21.10.2021 15:00	21.10.2021 17:00	EPC2	f	2	0	0	0	0	0	0	0	26	0	0	0	888	0	0	26	1	3 404	815 116	1	3 447	832 856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3 447	832 856	1	1	0	0	0	0	0	0	0	50	0	400	888	0	0	0	0	0	0	0	0	835	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	EPO	f1	2	25	20	0	0	0	0	0	2	0	0	0	113	28	25	2	7	1 219	16 934	9	1 421	19 318	0	5	25	0	0	0	0	0	0	28	0	0	0	0	0	0	3	0	28	25	9	1 421	19 318	1	1	7	0	0	0	0	0	0	0	0	25	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	EPO	f2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1 219	0	0	1 421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 421	0	6	6	0	0	0	0	0	0	0	0	0	25	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	TTR	fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	TTR	fb	2	28	21	0	0	0	0	0	2	0	0	1	79	28	28	2	0	1 954	-16 349	0	2 013	-4 993	0	6	28	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	28	0	2 013	-4 993	1	1	63	0	0	0	0	0	0	0	0	26	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	EMO	1	2	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	EMO	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	ELE	6	1	530	450	0	0	0	-50	5	5	0	1	1	660	645	330	7	0	594	181 408	1	660	187 227	0	35	620	530	425	0	0	0	0	645	550	465	0	0	0	0	105	96	635	340	1	660	187 227	1	1	0	0	0	0	0	0	0	0	0	330	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	EVD	fa	1	145	143	0	0	0	0	4	14	0	1	1	612	545	90	150	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	90	0	0	0	1	1	104	66	0	0	0	0	0	0	0	90	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	EVD	fb	2	42	40	0	0	0	0	14	14	0	1	0	89	54	22	150	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	22	0	0	0	1	1	407	0	0	0	0	0	0	0	0	22	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 15:00	21.10.2021 17:00	EME	9	2	94	83	0	0	0	0	0	2	0	1	1	110	94	75	2	1	1 364	8 167	1	1 488	12 401	0	3	75	0	0	0	0	0	0	94	0	0	0	0	0	0	0	17	89	80	1	1 488	12 401	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EME	11	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	1 775	0	0	1 888	15 105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 888	15 105	4	4	0	0	0	0	0	0	0	0	0	300	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EPO	fa	1	0	0	0	0	0	0	2	0	0	0	0	30	0	-30	6	0	0	0	0	0	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-30	0	0	0	1	1	8	0	0	0	0	-30	0	0	0	-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EME	10	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	5	709	42 620	6	801	44 860	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	801	44 860	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ETE	1	2	1 090	1 038	0	0	0	0	0	5	0	0	1	1 090	1 090	1 090	5	0	121	21 312	0	121	27 787	0	52	1 090	0	0	0	0	0	0	1 090	0	0	0	0	0	0	0	0	1 090	1 090	0	121	27 787	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ETE	2	2	1 096	1 044	0	0	0	0	0	5	0	0	1	1 096	1 096	1 096	5	0	106	18 386	0	106	24 038	0	52	1 096	0	0	0	0	0	0	1 096	0	0	0	0	0	0	0	0	1 096	1 096	0	106	24 038	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EPR2	23	1	221	201	9	0	0	-41	4	3	0	1	1	250	230	125	5	2	478	89 495	2	537	93 216	0	7	221	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0	221	134	2	537	93 216	1	1	0	0	0	0	0	-37	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EPR2	24	1	125	110	0	0	35	0	4	3	0	1	1	250	228	125	5	1	850	74 937	1	918	81 421	0	7	125	0	0	0	0	0	0	144	0	0	0	0	0	0	18	0	218	135	1	918	81 421	1	1	0	0	0	0	16	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EPR2	25	1	136	121	0	0	0	-11	2	3	0	1	1	250	213	125	5	1	850	74 937	1	918	81 421	0	7	136	0	0	0	0	0	0	213	0	0	0	0	0	0	72	0	203	135	1	918	81 421	1	1	0	0	0	0	0	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ETU	21	2	100	78	0	0	0	0	0	4	0	1	1	200	200	100	4	0	1 202	30 636	0	1 273	38 695	0	16	100	0	0	0	0	0	0	200	0	0	0	0	0	0	95	0	190	110	0	1 273	38 695	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ETU	22	2	200	178	0	0	0	0	0	4	0	0	1	200	200	200	4	0	1 202	30 636	0	1 273	38 695	0	11	200	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	200	200	0	1 273	38 695	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ETU	23	2	0	-10	0	0	0	0	0	4	0	0	0	200	0	0	4	0	1 195	30 453	0	1 265	38 464	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 265	38 464	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ETU	24	2	103	91	3	0	0	0	0	4	0	0	1	200	180	100	4	0	1 130	24 739	0	1 200	32 324	0	6	103	0	0	0	0	0	0	177	0	0	0	0	0	0	70	0	177	103	0	1 200	32 324	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ELE	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ELE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ELE	4	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	0	1 307	12 391	1	1 484	14 952	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1 484	14 952	1	1	0	0	0	0	0	0	0	0	0	50	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	TDK	f	2	0	0	0	0	0	0	0	1	0	0	0	7	0	0	1	0	10 555	0	0	13 888	3 332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13 888	3 332	1	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EHO	f	2	38	28	0	0	0	0	0	4	0	0	0	80	38	38	4	0	438	3 059	0	500	3 473	0	5	38	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	38	38	0	500	3 473	1	1	0	0	0	0	0	0	0	0	0	36	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDU	b1	2	490	453	0	0	0	0	0	5	0	0	1	500	490	490	5	0	111	8 432	0	113	12 516	0	37	490	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	490	490	0	113	12 516	1	1	0	0	0	0	0	0	0	0	0	350	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDU	b2	2	486	455	0	0	0	0	0	5	0	0	1	500	486	486	5	0	122	9 378	0	124	13 141	0	31	486	0	0	0	0	0	0	486	0	0	0	0	0	0	0	0	486	486	0	124	13 141	1	1	0	0	0	0	0	0	0	0	0	366	520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDU	b3	2	490	459	0	0	0	0	0	5	0	0	1	500	490	490	5	0	117	8 862	0	119	12 468	0	31	490	0	0	0	0	0	0	490	0	0	0	0	0	0	0	0	490	490	0	119	12 468	1	1	0	0	0	0	0	0	0	0	0	366	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDU	b4	2	494	463	0	0	0	0	0	5	0	0	1	500	494	494	5	0	117	8 953	0	119	12 569	0	31	494	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	494	494	0	119	12 569	1	1	0	0	0	0	0	0	0	0	0	395	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDE	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDE	2	2	0	-1	0	0	0	0	0	4	0	0	0	200	0	0	4	5	1 939	592 103	6	2 103	605 587	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2 103	605 587	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDE	3	2	0	-4	0	0	0	0	0	4	0	0	0	200	0	0	4	5	1 936	165 842	6	2 100	179 304	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2 100	179 304	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDE	4	2	0	-1	0	0	0	0	0	4	0	0	0	200	0	0	4	5	1 947	168 141	6	2 112	181 682	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2 112	181 682	5	5	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EVI	f	2	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EST2	fs	2	0	0	0	0	0	0	20	20	0	0	0	48	3	-3	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	-3	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EST2	fq	2	0	0	0	0	0	0	20	20	0	0	0	48	3	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDA	fs	2	200	198	0	0	0	0	40	40	2	1	1	480	480	-480	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	-480	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-480	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDA	fq	1	0	0	0	0	0	0	40	40	0	0	0	480	480	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	0	0	0	0	1	1	0	90	360	1	0	0	0	0	0	0	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDS	fs	2	500	492	0	0	0	0	100	100	2	1	1	650	650	-650	280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	-650	0	0	0	1	1	0	0	0	0	0	0	0	0	0	-650	650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EDS	fq	2	0	0	0	0	0	0	100	100	0	0	0	650	640	0	140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EME1	fa	2	0	0	0	0	0	0	0	0	0	0	0	246	0	0	3	0	1 071	0	0	1 071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 071	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EME1	fb	2	125	102	3	0	0	0	0	3	0	1	1	246	125	122	3	0	1 071	0	0	1 071	24 614	0	23	122	0	0	0	0	0	0	125	0	0	0	0	0	0	0	0	125	122	0	1 071	24 614	4	4	63	0	0	0	0	0	0	0	0	122	125	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
21.10.2021 16:00	21.10.2021 18:00	EPC2	f	2	0	0	0	0	0	0	0	26	0	0	0	888	0	0	26	1	3 404	814 789	1	3 447	832 529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3 447	832 529	1	1	0	0	0	0	0	0	0	50	0	400	888	0	0	0	0	0	0	0	0	835	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EPO	f1	2	25	20	0	0	0	0	0	2	0	0	0	113	28	25	2	5	-186	11 363	6	-192	11 020	0	5	25	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	28	25	6	-192	11 020	1	1	7	0	0	0	0	0	0	0	0	25	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EPO	f2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	-186	0	0	-192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-192	0	6	6	0	0	0	0	0	0	0	0	0	25	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	TTR	fa	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	TTR	fb	2	28	21	0	0	0	0	0	2	0	0	1	79	28	28	2	0	1 954	-16 349	0	2 013	-4 993	0	6	28	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	28	28	0	2 013	-4 993	1	1	63	0	0	0	0	0	0	0	0	26	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EMO	1	2	1	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EMO	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	ELE	6	1	460	386	0	0	0	-30	3	5	0	1	1	660	645	330	7	0	594	181 408	1	660	187 227	0	35	600	510	405	360	0	0	0	645	550	465	360	0	0	0	169	91	635	340	1	660	187 227	1	1	0	0	0	0	0	0	0	0	0	330	660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EVD	fa	1	341	338	0	0	0	0	4	14	0	1	1	612	545	190	150	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	545	190	0	0	0	1	1	104	165	0	0	0	0	0	0	0	190	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EVD	fb	2	58	56	0	0	0	0	14	14	0	1	0	89	73	30	150	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73	30	0	0	0	1	1	407	0	0	0	0	0	0	0	0	30	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 16:00	21.10.2021 18:00	EME	9	2	94	83	0	0	0	0	0	2	0	1	1	110	94	75	2	1	1 364	8 167	1	1 488	12 401	0	3	75	0	0	0	0	0	0	94	0	0	0	0	0	0	0	17	89	80	1	1 488	12 401	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	EME	11	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	3	0	1 775	0	0	1 888	15 105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 888	15 105	4	4	0	0	0	0	0	0	0	0	0	300	450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	EME	9	2	94	83	0	0	0	0	0	2	0	1	1	110	94	75	2	1	1 364	8 167	1	1 488	12 401	0	3	75	0	0	0	0	0	0	94	0	0	0	0	0	0	0	17	89	80	1	1 488	12 401	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	EME	10	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	5	709	42 620	6	801	44 860	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	801	44 860	4	4	0	0	0	0	0	0	0	0	0	55	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ETE	1	2	1 089	1 037	0	0	0	0	0	5	0	0	1	1 089	1 089	1 089	5	0	121	21 312	0	121	27 787	0	52	1 089	0	0	0	0	0	0	1 089	0	0	0	0	0	0	0	0	1 089	1 089	0	121	27 787	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ETE	2	2	1 095	1 043	0	0	0	0	0	5	0	0	1	1 095	1 095	1 095	5	0	106	18 386	0	106	24 038	0	52	1 095	0	0	0	0	0	0	1 095	0	0	0	0	0	0	0	0	1 095	1 095	0	106	24 038	1	1	0	0	0	0	0	0	0	0	0	200	1 125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	EPR2	23	1	210	190	9	0	0	-30	3	3	0	1	1	250	230	125	5	2	478	89 495	2	537	93 216	0	7	210	0	0	0	0	0	0	221	0	0	0	0	0	0	10	0	221	134	2	537	93 216	1	1	0	0	0	0	0	-37	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	EPR2	24	2	125	110	0	0	0	0	0	3	0	1	1	250	195	125	5	1	850	74 937	1	918	81 421	0	7	125	0	0	0	0	0	0	228	0	0	0	0	0	0	97	0	195	135	1	918	81 421	1	1	0	0	0	0	0	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	EPR2	25	1	125	110	0	0	0	0	2	3	0	1	1	250	213	125	5	1	850	74 937	1	918	81 421	0	7	125	0	0	0	0	0	0	197	0	0	0	0	0	0	68	0	203	135	1	918	81 421	1	1	0	0	0	0	16	0	0	0	0	125	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ETU	21	2	100	78	0	0	0	0	0	4	0	1	1	200	200	100	4	0	1 202	30 636	0	1 273	38 695	0	16	100	0	0	0	0	0	0	200	0	0	0	0	0	0	95	0	190	110	0	1 273	38 695	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ETU	22	2	200	179	0	0	0	0	0	4	0	0	1	200	200	200	4	0	1 202	30 636	0	1 273	38 695	0	10	200	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	200	200	0	1 273	38 695	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ETU	23	2	0	-10	0	0	0	0	0	4	0	0	0	200	0	0	4	0	1 195	30 453	0	1 265	38 464	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1 265	38 464	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ETU	24	2	103	91	3	0	0	0	0	4	0	0	1	200	180	100	4	0	1 130	24 739	0	1 200	32 324	0	6	103	0	0	0	0	0	0	177	0	0	0	0	0	0	70	0	177	103	0	1 200	32 324	1	1	0	0	0	0	0	0	0	0	0	100	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ELE	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ELE	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.10.2021 17:00	21.10.2021 19:00	ELE	4	2	0	-1	0	0	0	0	0	2	0	0	0	110	0	0	2	0	1 307	12 391	1	1 484	14 952	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1 484	14 952	1	1	0	0	0	0	0	0	0	0	0	50	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
